season,position,target,model,is_baseline,mae,rmse,r2,bias,n,spearman
2020,QB,completions,elastic_net,false,58.84690915441103,83.63995514101389,0.634787060106139,5.498694280640346,111,0.7333994047171608
2021,QB,completions,previous_season_total,true,66.9074074074074,109.32240799071748,0.4375938705175445,22.537037037037038,108,0.578085992950383
2021,QB,completions,previous_season_per_game,true,66.9074074074074,109.32240799071748,0.4375938705175445,22.537037037037038,108,0.578085992950383
2021,QB,completions,two_year_weighted_average,true,66.9074074074074,109.32240799071748,0.4375938705175445,22.537037037037038,108,0.578085992950383
2021,QB,completions,three_year_weighted_average,true,66.9074074074074,109.32240799071748,0.4375938705175445,22.537037037037038,108,0.578085992950383
2021,QB,completions,position_age_group_average,true,121.85625955356534,143.2303197710649,0.03461268034173759,8.817977630117026,108,0.06350575989350835
2021,QB,completions,ridge_baseline,true,64.87193302187052,95.1827876138453,0.573667435407232,6.275498323345136,108,0.5971984687883213
2021,QB,completions,historical_median_comparable_opportunity,true,59.75925925925926,112.10221856594724,0.4086289200132054,-22.074074074074073,108,0.5818846652111912
2021,QB,completions,ridge,false,63.1496922910648,91.7589652821995,0.6037870352653509,2.8252060634393987,108,0.6804919525596795
2021,QB,completions,elastic_net,false,63.45038554803464,92.27781848282858,0.5992935760722456,2.968775672484551,108,0.6767664132280703
2022,QB,completions,previous_season_total,true,59.14159292035398,97.00282816787546,0.4888118747540383,26.150442477876105,113,0.6052056440451762
2022,QB,completions,previous_season_per_game,true,59.14159292035398,97.00282816787546,0.4888118747540383,26.150442477876105,113,0.6052056440451762
2022,QB,completions,two_year_weighted_average,true,59.14159292035398,97.00282816787546,0.4888118747540383,26.150442477876105,113,0.6052056440451762
2022,QB,completions,three_year_weighted_average,true,59.14159292035398,97.00282816787546,0.4888118747540383,26.150442477876105,113,0.6052056440451762
2022,QB,completions,position_age_group_average,true,113.08743793875252,135.43836921346798,0.003458485681422818,10.256971582483345,113,-0.012361384265702364
2022,QB,completions,ridge_baseline,true,58.36605910553597,87.38872517155426,0.5851197401255184,5.067172076865998,113,0.6396375619931683
2022,QB,completions,historical_median_comparable_opportunity,true,62.690265486725664,107.93934711154806,0.36704689110871047,-14.194690265486726,113,0.6243206793121177
2022,QB,completions,ridge,false,55.408639294736524,79.90649008950128,0.6531225460326588,4.216139808974801,113,0.7301817564542225
2022,QB,completions,elastic_net,false,55.04075678129951,79.86960381410036,0.6534427218801484,3.793945402133084,113,0.72103169473914
2023,QB,completions,previous_season_total,true,84.45535714285714,132.58652835035693,-0.0023776324073094823,27.901785714285715,112,0.4913371846563795
2023,QB,completions,previous_season_per_game,true,84.45535714285714,132.58652835035693,-0.0023776324073094823,27.901785714285715,112,0.4913371846563795
2023,QB,completions,two_year_weighted_average,true,84.45535714285714,132.58652835035693,-0.0023776324073094823,27.901785714285715,112,0.4913371846563795
2023,QB,completions,three_year_weighted_average,true,84.45535714285714,132.58652835035693,-0.0023776324073094823,27.901785714285715,112,0.4913371846563795
2023,QB,completions,position_age_group_average,true,110.78264200202659,131.23192058520968,0.017999885907791335,9.727458773390625,112,-0.09189419383157311
2023,QB,completions,ridge_baseline,true,72.26773257345998,102.18027096700838,0.4046577990128767,1.323432593381586,112,0.578162529591675
2023,QB,completions,historical_median_comparable_opportunity,true,71.76785714285714,128.42587495182914,0.05954583300847027,-18.071428571428573,112,0.5502471034974142
2023,QB,completions,ridge,false,69.22271267745177,98.52002808895136,0.4465458827005695,-1.0805766469022038,112,0.6452640269946402
2023,QB,completions,elastic_net,false,69.21785949598222,98.98865868325416,0.4412681254879287,-0.7745851223827555,112,0.6376382483630625
2024,QB,completions,previous_season_total,true,76.47321428571429,121.12681518616287,0.12354801375541291,32.330357142857146,112,0.5548357523558356
2024,QB,completions,previous_season_per_game,true,76.47321428571429,121.12681518616287,0.12354801375541291,32.330357142857146,112,0.5548357523558356
2024,QB,completions,two_year_weighted_average,true,76.47321428571429,121.12681518616287,0.12354801375541291,32.330357142857146,112,0.5548357523558356
2024,QB,completions,three_year_weighted_average,true,76.47321428571429,121.12681518616287,0.12354801375541291,32.330357142857146,112,0.5548357523558356
2024,QB,completions,position_age_group_average,true,110.69475948596387,130.1864202831364,-0.012462399972519966,10.345547248841559,112,-0.04789552580251494
2024,QB,completions,ridge_baseline,true,59.50920246707812,84.53159800089624,0.5731397730876324,1.35679579322155,112,0.7227048790115799
2024,QB,completions,historical_median_comparable_opportunity,true,62.870535714285715,116.47965985833872,0.1895098888818385,-19.325892857142858,112,0.5991773583046961
2024,QB,completions,ridge,false,57.473513309712416,81.04497835387788,0.607626422677132,1.0358496102755657,112,0.7784361724420364
2024,QB,completions,elastic_net,false,57.73424812362526,81.84183819746228,0.5998726081169263,1.298239545137757,112,0.7742730798850748
2025,QB,completions,previous_season_total,true,66.1875,103.91295292558232,0.3399515743147651,33.955357142857146,112,0.6176046360129686
2025,QB,completions,previous_season_per_game,true,66.1875,103.91295292558232,0.3399515743147651,33.955357142857146,112,0.6176046360129686
2025,QB,completions,two_year_weighted_average,true,66.1875,103.91295292558232,0.3399515743147651,33.955357142857146,112,0.6176046360129686
2025,QB,completions,three_year_weighted_average,true,66.1875,103.91295292558232,0.3399515743147651,33.955357142857146,112,0.6176046360129686
2025,QB,completions,position_age_group_average,true,108.96745470320707,125.80857197051284,0.03248681504420459,11.527498477148479,112,0.0361717412492043
2025,QB,completions,ridge_baseline,true,57.707720843858965,83.03752745983928,0.5785119706968976,3.0480012661163576,112,0.7502717994636268
2025,QB,completions,historical_median_comparable_opportunity,true,43.53125,87.08740734375517,0.5363960265604124,-15.459821428571429,112,0.7338625486551181
2025,QB,completions,ridge,false,63.31080955896552,85.96611609055428,0.5482574089524439,12.514053327697322,112,0.7578833432936218
